group,member_url
HBT DANCE CLUB ,https://facebook.com/profile.php?id=100009596433007
Trường THPT Tố Hữu ,https://facebook.com/profile.php?id=100009603152366
Nguyễn Trường Tộ Basketball ,https://facebook.com/profile.php?id=100009604417952
Nguyễn Huệ trường tôi - TP.Huế ,https://facebook.com/profile.php?id=100009628491816
THPT Bình Điền Confessions ,https://facebook.com/profile.php?id=100009638536544
Đoàn Trường THPT Phan Đăng Lưu - Huế ,https://facebook.com/profile.php?id=100009647658584
THPT Bình Điền Confessions ,https://facebook.com/profile.php?id=100009717818626
Phú Bài HS Confessions ,https://facebook.com/profile.php?id=100009738271516
Trường THPT Nam Đông ,https://facebook.com/profile.php?id=100009738408268
WAF Basketball ,https://facebook.com/profile.php?id=100009738634296
Khi Tôi 18 - Trường THPT Đặng Trần Côn ,https://facebook.com/profile.php?id=100009754481515
TUỔI TRẺ HƯƠNG THỦY ,https://facebook.com/profile.php?id=100009762002956
Trường THPT Cao Thắng - Huế ,https://facebook.com/profile.php?id=100009767981146
Phú Bài HS Confessions ,https://facebook.com/profile.php?id=100009790901652
Đoàn Trường THPT Nam Đông ,https://facebook.com/profile.php?id=100009800208175
Quoc Hoc Artsy Zone ,https://facebook.com/profile.php?id=100009821610146
Hương Thủy Confessions ,https://facebook.com/profile.php?id=100009844892879
Trường THPT Tố Hữu ,https://facebook.com/profile.php?id=100009853548427
"Đoàn trường THPT Cao Thắng - 11 Đống Đa, TP Huế ",https://facebook.com/profile.php?id=100009870040912
Trường THPT Thuận An - Huế ,https://facebook.com/profile.php?id=100009893657433
Thư viện THPT Vinh Xuân ,https://facebook.com/profile.php?id=100009903344517
Đoàn Trường THPT Nam Đông ,https://facebook.com/profile.php?id=100009947926611
Trường THPT Gia Hội ,https://facebook.com/profile.php?id=100009988836802
Công Đoàn Trường THPT Đặng Huy Trứ ,https://facebook.com/profile.php?id=100009993782978
QH Confessions ,https://facebook.com/profile.php?id=100010022910814
Tuổi trẻ THPT Tố Hữu ,https://facebook.com/profile.php?id=100010029618911
Hương Trà Confessions ,https://facebook.com/profile.php?id=100010050750574
Windteam - CLB Bóng rổ trường THPT chuyên Quốc Học Huế ,https://facebook.com/profile.php?id=100010070869704
HBT DANCE CLUB ,https://facebook.com/profile.php?id=100010072576234
Trường THPT GIA HỘI ,https://facebook.com/profile.php?id=100010078217726
QH's AMC - CLB Văn hóa Nhật Bản ,https://facebook.com/profile.php?id=100010091251950
Đoàn trường THPT A Lưới ,https://facebook.com/profile.php?id=100010113037856
Khi Tôi 18 - Trường THPT Đặng Trần Côn ,https://facebook.com/profile.php?id=100010120653894
Trường THPT Chi Lăng - Huế ,https://facebook.com/profile.php?id=100010169793351
Trường THPT Nam Đông ,https://facebook.com/profile.php?id=100010194551370
Trường THPT GIA HỘI ,https://facebook.com/profile.php?id=100010207481389
Evergreen - CLB QUỐC HỌC XANH ,https://facebook.com/profile.php?id=100010229501790
Căn Tin Trường Hai Bà Trưng-Huế ,https://facebook.com/profile.php?id=100010233485262
Trường THPT Hai Bà Trưng - Huế ,https://facebook.com/profile.php?id=100010235101314
TUỔI TRẺ HƯƠNG THỦY ,https://facebook.com/profile.php?id=100010235715937
Nguyễn Trường Tộ Basketball ,https://facebook.com/profile.php?id=100010264456356
An Lương Đông Football Club ,https://facebook.com/profile.php?id=100010269408588
Đoàn trường Đặng Trần Côn ,https://facebook.com/profile.php?id=100010274208967
Đoàn trường THPT Đặng Huy Trứ ,https://facebook.com/profile.php?id=100010290127744
Đoàn trường THPT Chuyên Quốc Học Huế ,https://facebook.com/profile.php?id=100010317460712
Trường THPT Gia Hội ,https://facebook.com/profile.php?id=100010347876558
Đoàn Trường THPT Tam Giang ,https://facebook.com/profile.php?id=100010415768338
Công Đoàn Trường THPT Đặng Huy Trứ ,https://facebook.com/profile.php?id=100010430940732
HBT Confessions ,https://facebook.com/profile.php?id=100010497075602
Đoàn Trường THPT Chuyên Khoa học Huế ,https://facebook.com/profile.php?id=100010553022762
Trường THPT Gia Hội ,https://facebook.com/profile.php?id=100010557903087
Đoàn Trường THPT Vinh Xuân ,https://facebook.com/profile.php?id=100010572042790
Đoàn trường THPT Bình Điền ,https://facebook.com/profile.php?id=100010581974489
Đoàn Trường THPT Nguyễn Huệ - Huế ,https://facebook.com/profile.php?id=100010598193786
Trường THPT Hương Thuỷ ,https://facebook.com/profile.php?id=100010618834472
CLB Bóng rổ The Beast - THPT Bùi Thị Xuân ,https://facebook.com/profile.php?id=100010622738303
Trường THPT Cao Thắng - Huế ,https://facebook.com/profile.php?id=100010668280664
Hương Thủy Confessions ,https://facebook.com/profile.php?id=100010685147216
Trường THPT Chi Lăng - Huế ,https://facebook.com/profile.php?id=100010686001619
Phú Bài HS Confessions ,https://facebook.com/profile.php?id=100010727867774
Phú Bài HS Confessions ,https://facebook.com/profile.php?id=100010749908600
Đoàn Trường THPT Hương Thủy ,https://facebook.com/profile.php?id=100010764810131
Công Đoàn Trường THPT Đặng Huy Trứ ,https://facebook.com/profile.php?id=100010795184962
BK FC - THPT Đặng Huy Trứ - Thừa Thiên Huế ,https://facebook.com/profile.php?id=100010822746473
Đoàn Trường THPT Chuyên Khoa học Huế ,https://facebook.com/profile.php?id=100010853687896
Trường THPT Cao Thắng - Huế ,https://facebook.com/profile.php?id=100010866619334
Đoàn trường Đặng Trần Côn ,https://facebook.com/profile.php?id=100010873185687
Câu lạc bộ Tư duy phản biện - Trường THPT Hai Bà Trưng ,https://facebook.com/profile.php?id=100010894661466
"Trường THPT Thuận Hóa, Trường Đại học Sư phạm Huế ",https://facebook.com/profile.php?id=100010931614769
Trường THPT Tố Hữu ,https://facebook.com/profile.php?id=100010949865470
Trường THPT Nam Đông ,https://facebook.com/profile.php?id=100010960032082
HBT Confessions ,https://facebook.com/profile.php?id=100010989584887
Trường THPT Cao Thắng - Huế ,https://facebook.com/profile.php?id=100010991251269
"Trường THPT Thuận Hóa, Trường Đại học Sư phạm Huế ",https://facebook.com/profile.php?id=100011063355223
HV Confessions ,https://facebook.com/profile.php?id=100011086328535
Trường THPT GIA HỘI ,https://facebook.com/profile.php?id=100011098297418
Đoàn TNCS Hồ Chí Minh trường THPT Bùi Thị Xuân - Huế ,https://facebook.com/profile.php?id=100011111683712
Trường THPT Bùi Thị Xuân - Huế ,https://facebook.com/profile.php?id=100011113268130
CLB Kỹ năng Thanh niên trường THPT Hà Trung ,https://facebook.com/profile.php?id=100011148040581
Trường THPT Chi Lăng - Huế ,https://facebook.com/profile.php?id=100011172153320
Trường THPT Gia Hội ,https://facebook.com/profile.php?id=100011174083319
Thư Viện Trường THPT Tố Hữu ,https://facebook.com/profile.php?id=100011182159018
PRC Radio of Phu Bai ,https://facebook.com/profile.php?id=100011194248058
"Trường THPT Thuận Hóa, Trường Đại học Sư phạm Huế ",https://facebook.com/profile.php?id=100011199435396
CLB Kỹ Năng Sống Trường THPT Vinh Xuân - VX LSC ,https://facebook.com/profile.php?id=100011219610740
Trường THPT Tố Hữu ,https://facebook.com/profile.php?id=100011237203064
Khi Tôi 18 - Trường THPT Đặng Trần Côn ,https://facebook.com/profile.php?id=100011242453733
Trường THPT Hai Bà Trưng - Huế ,https://facebook.com/profile.php?id=100011245473101
WAF Basketball ,https://facebook.com/profile.php?id=100011250588784
Trường THPT GIA HỘI ,https://facebook.com/profile.php?id=100011283367647
Đoàn Trường THPT Phan Đăng Lưu - Huế ,https://facebook.com/profile.php?id=100011290694854
Trường THPT Vinh Xuân ,https://facebook.com/profile.php?id=100011301457388
Love from HBT ,https://facebook.com/profile.php?id=100011333143632
"BK FC - THPT Chuyên Quốc Học Huế, Thừa Thiên Huế ",https://facebook.com/profile.php?id=100011334460727
Trường THPT Thuận An - Huế ,https://facebook.com/profile.php?id=100011336465182
Boardgame QH ,https://facebook.com/profile.php?id=100011337285580
QH Wolves - CLB Bóng Đá Quốc Học Huế ,https://facebook.com/profile.php?id=100011340411746
Công Đoàn Trường THPT Đặng Huy Trứ ,https://facebook.com/profile.php?id=100011340734060
Đoàn Trường THPT Tam Giang ,https://facebook.com/profile.php?id=100011341282252
An Lương Đông - Lưu dấu khoảnh khắc ,https://facebook.com/profile.php?id=100011355826650
Trường THPT Hai Bà Trưng - Huế ,https://facebook.com/profile.php?id=100011358026582
Trường THPT Tố Hữu ,https://facebook.com/profile.php?id=100011361839345
Câu lạc bộ Tư duy phản biện - Trường THPT Hai Bà Trưng ,https://facebook.com/profile.php?id=100011374697987
CLB Bóng rổ The Beast - THPT Bùi Thị Xuân ,https://facebook.com/profile.php?id=100011384052056
Đoàn Trường THPT Vinh Xuân ,https://facebook.com/profile.php?id=100011390104613
Câu lạc bộ Tư duy phản biện - Trường THPT Hai Bà Trưng ,https://facebook.com/profile.php?id=100011391547782
HV Confessions ,https://facebook.com/profile.php?id=100011399789992
CLB Cầu Lông Trường ALĐ ,https://facebook.com/profile.php?id=100011404369102
CLB Kỹ Năng Sống Trường THPT Vinh Xuân - VX LSC ,https://facebook.com/profile.php?id=100011454888358
Trường THPT Chi Lăng - Huế ,https://facebook.com/profile.php?id=100011475242190
CLB Kỹ Năng Sống Trường THPT Vinh Xuân - VX LSC ,https://facebook.com/profile.php?id=100011475394594
PRC Radio of Phu Bai ,https://facebook.com/profile.php?id=100011514017389
Câu lạc bộ Tư duy phản biện - Trường THPT Hai Bà Trưng ,https://facebook.com/profile.php?id=100011537089136
Trường THPT Hương Thuỷ ,https://facebook.com/profile.php?id=100011539636690
BK FC - THPT Đặng Huy Trứ - Thừa Thiên Huế ,https://facebook.com/profile.php?id=100011578750577
THPT Phong Điền CFS ,https://facebook.com/profile.php?id=100011616167879
Phú Bài HS Confessions ,https://facebook.com/profile.php?id=100011626505546
"Đoàn trường THPT Cao Thắng - 11 Đống Đa, TP Huế ",https://facebook.com/profile.php?id=100011652043004
THPT Bình Điền Confessions ,https://facebook.com/profile.php?id=100011692712890
𝙼𝚞𝚜𝚒𝚌 𝙲𝚘𝚖𝚎𝚍𝚢 ,https://facebook.com/profile.php?id=100011697697356
Trường THPT Nam Đông ,https://facebook.com/profile.php?id=100011697934498
Câu lạc bộ Tư duy phản biện - Trường THPT Hai Bà Trưng ,https://facebook.com/profile.php?id=100011704293612
Đoàn TNCS Hồ Chí Minh trường THPT Bùi Thị Xuân - Huế ,https://facebook.com/profile.php?id=100011718097861
Trường THPT GIA HỘI ,https://facebook.com/profile.php?id=100011760217279
An Lương Đông Football Club ,https://facebook.com/profile.php?id=100011909146670
Căn Tin Trường Hai Bà Trưng-Huế ,https://facebook.com/profile.php?id=100012000573926
HBT DANCE CLUB ,https://facebook.com/profile.php?id=100012041565115
CLB Âm Nhạc Quốc Học - Huế ,https://facebook.com/profile.php?id=100012102677455
Trường THPT Chi Lăng - Huế ,https://facebook.com/profile.php?id=100012105787697
Trường THPT Phú Lộc- Cầu Hai ,https://facebook.com/profile.php?id=100012131259474
Khi Tôi 18 - Trường THPT Đặng Trần Côn ,https://facebook.com/profile.php?id=100012313809090
Đoàn Trường THPT Tam Giang ,https://facebook.com/profile.php?id=100012326536940
An Lương Đông - Lưu dấu khoảnh khắc ,https://facebook.com/profile.php?id=100012340477425
HUNT CLUB - THPT Thuận An ,https://facebook.com/profile.php?id=100012364206107
Đoàn trường THPT Bình Điền ,https://facebook.com/profile.php?id=100012394051964
Câu lạc bộ Tư duy phản biện - Trường THPT Hai Bà Trưng ,https://facebook.com/profile.php?id=100012512681113
Trường THPT Cao Thắng - Huế ,https://facebook.com/profile.php?id=100012529338256
Trường THPT Tố Hữu ,https://facebook.com/profile.php?id=100012531166225
Đoàn TNCS HCM trường PT DTNT Tỉnh Thừa Thiên Huế ,https://facebook.com/profile.php?id=100012532389678
Khi Tôi 18 - Trường THPT Đặng Trần Côn ,https://facebook.com/profile.php?id=100012535715984
THPT Phú Lộc Confessions ,https://facebook.com/profile.php?id=100012590238973
Đoàn Trường THPT Nguyễn Huệ - Huế ,https://facebook.com/profile.php?id=100012623856782
CLB bóng rổ Trường THPT Thuận Hoá - Huế ,https://facebook.com/profile.php?id=100012631290960
CLB Kỹ năng Thanh niên trường THPT Hà Trung ,https://facebook.com/profile.php?id=100012642496024
Gia Hội Basketball - CLB Bóng Rổ THPT Gia Hội - Huế ,https://facebook.com/profile.php?id=100012650408753
PRC Radio of Phu Bai ,https://facebook.com/profile.php?id=100012660551158
"Trường THPT Thuận Hóa, Trường Đại học Sư phạm Huế ",https://facebook.com/profile.php?id=100012697984642
"Trường THPT Thuận Hóa, Trường Đại học Sư phạm Huế ",https://facebook.com/profile.php?id=100012709061786
Phú Bài HS Confessions ,https://facebook.com/profile.php?id=100012727445104
CLB Kỹ Năng Sống Trường THPT Vinh Xuân - VX LSC ,https://facebook.com/profile.php?id=100012737400657
Gia Hội Confessions ,https://facebook.com/profile.php?id=100012751813102
Trường THPT Nam Đông ,https://facebook.com/profile.php?id=100012775989259
THPT Bình Điền Confessions ,https://facebook.com/profile.php?id=100012778872966
Dự án LĂNG KÍNH ,https://facebook.com/profile.php?id=100012797417489
CLB Kỹ Năng Sống Trường THPT Vinh Xuân - VX LSC ,https://facebook.com/profile.php?id=100012822555710
Trường THPT Thuận An - Huế ,https://facebook.com/profile.php?id=100012856233506
Khi Tôi 18 - Trường THPT Đặng Trần Côn ,https://facebook.com/profile.php?id=100012902075096
Đoàn trường THPT Thuận An ,https://facebook.com/profile.php?id=100012915199050
Đoàn Trường THPT Tố Hữu - Huyện Quảng Điền - Tỉnh Thừa Thiên Huế ,https://facebook.com/profile.php?id=100012958026416
QH's AMC - CLB Văn hóa Nhật Bản ,https://facebook.com/profile.php?id=100012971358581
Đoàn Trường THPT Vinh Xuân ,https://facebook.com/profile.php?id=100013005527031
Đoàn trường THPT Hương Vinh ,https://facebook.com/profile.php?id=100013011662771
Windteam - CLB Bóng rổ trường THPT chuyên Quốc Học Huế ,https://facebook.com/profile.php?id=100013052502260
Phú Bài HS Confessions ,https://facebook.com/profile.php?id=100013075810565
Nguyễn Trường Tộ Basketball ,https://facebook.com/profile.php?id=100013091104148
HUNT CLUB - THPT Thuận An ,https://facebook.com/profile.php?id=100013092884466
CLB Kỹ Năng Sống Trường THPT Vinh Xuân - VX LSC ,https://facebook.com/profile.php?id=100013108020391
HBT DANCE CLUB ,https://facebook.com/profile.php?id=100013113791323
Phú Bài HS Confessions ,https://facebook.com/profile.php?id=100013156448900
Thuận An Confessions ,https://facebook.com/profile.php?id=100013160432888
THPT Bình Điền Confessions ,https://facebook.com/profile.php?id=100013169346620
Trường THPT Tố Hữu ,https://facebook.com/profile.php?id=100013185429287
THPT Nguyễn Đình Chiểu - Huế ,https://facebook.com/profile.php?id=100013226196247
Trường THPT Tố Hữu ,https://facebook.com/profile.php?id=100013244133576
TUỔI TRẺ HƯƠNG THỦY ,https://facebook.com/profile.php?id=100013282875470
Trường THPT Hai Bà Trưng - Huế ,https://facebook.com/profile.php?id=100013302964378
HBT Confessions ,https://facebook.com/profile.php?id=100013317787633
"Trường THPT Thuận Hóa, Trường Đại học Sư phạm Huế ",https://facebook.com/profile.php?id=100013324715675
WAF Basketball ,https://facebook.com/profile.php?id=100013344423295
Boardgame QH ,https://facebook.com/profile.php?id=100013344526833
Phú Bài HS Confessions ,https://facebook.com/profile.php?id=100013345958196
Phú Bài HS Confessions ,https://facebook.com/profile.php?id=100013353017712
Khi Tôi 18 - Trường THPT Đặng Trần Côn ,https://facebook.com/profile.php?id=100013355112393
Công Đoàn Trường THPT Đặng Huy Trứ ,https://facebook.com/profile.php?id=100013368436204
Thư viện THPT Vinh Xuân ,https://facebook.com/profile.php?id=100013386699034
Trường THPT Tố Hữu ,https://facebook.com/profile.php?id=100013409827262
Đoàn Trường THPT Nguyễn Huệ - Huế ,https://facebook.com/profile.php?id=100013417836476
Thư viện THPT Vinh Xuân ,https://facebook.com/profile.php?id=100013441335941
Evergreen - CLB QUỐC HỌC XANH ,https://facebook.com/profile.php?id=100013455245326
Nguyễn Trường Tộ Basketball ,https://facebook.com/profile.php?id=100013458828573
Đoàn Trường THPT Tố Hữu - Huyện Quảng Điền - Tỉnh Thừa Thiên Huế ,https://facebook.com/profile.php?id=100013509015705
Vi Vu Quốc Học ,https://facebook.com/profile.php?id=100013512333505
Công Đoàn Trường THPT Đặng Huy Trứ ,https://facebook.com/profile.php?id=100013515068318
Dự án Tủ sách Điệp anh đào - Trường THPT chuyên Quốc Học Huế ,https://facebook.com/profile.php?id=100013526677206
HUNT CLUB - THPT Thuận An ,https://facebook.com/profile.php?id=100013527789039
Đoàn Trường THPT Thừa Lưu ,https://facebook.com/profile.php?id=100013547108944
Dự án Tủ sách Điệp anh đào - Trường THPT chuyên Quốc Học Huế ,https://facebook.com/profile.php?id=100013547891041
Đoàn Trường THPT Tam Giang ,https://facebook.com/profile.php?id=100013556080944
Đoàn Trường THPT Phú Bài ,https://facebook.com/profile.php?id=100013562377059
An Lương Đông - Lưu dấu khoảnh khắc ,https://facebook.com/profile.php?id=100013577286382
Trường THPT Nam Đông ,https://facebook.com/profile.php?id=100013618568049
Hydra Volleyball - CLB Bóng Chuyền THPT Phú Bài ,https://facebook.com/profile.php?id=100013650437458
CLB Kỹ năng Thanh niên trường THPT Hà Trung ,https://facebook.com/profile.php?id=100013657302393
Phú Bài HS Confessions ,https://facebook.com/profile.php?id=100013692845103
Đoàn Trường THPT Nam Đông ,https://facebook.com/profile.php?id=100013703593653
Trường THPT Tố Hữu ,https://facebook.com/profile.php?id=100013716798992
Câu lạc bộ Tư duy phản biện - Trường THPT Hai Bà Trưng ,https://facebook.com/profile.php?id=100013726900525
Trường THPT Vinh Xuân ,https://facebook.com/profile.php?id=100013734550204
Nguyễn Huệ trường tôi - TP.Huế ,https://facebook.com/profile.php?id=100013735085300
Phú Bài HS Confessions ,https://facebook.com/profile.php?id=100013784887505
Trường THPT Cao Thắng - Huế ,https://facebook.com/profile.php?id=100013787496319
Đoàn Trường THPT Phan Đăng Lưu - Huế ,https://facebook.com/profile.php?id=100013807250331
Eagle Eyes - CLB Cầu Lông Quốc Học ,https://facebook.com/profile.php?id=100013849511745
Trường THPT Tố Hữu ,https://facebook.com/profile.php?id=100013854787074
Trường THPT Hai Bà Trưng - Huế ,https://facebook.com/profile.php?id=100013878521489
𝙼𝚞𝚜𝚒𝚌 𝙲𝚘𝚖𝚎𝚍𝚢 ,https://facebook.com/profile.php?id=100013881709055
Trường THPT Bình Điền ,https://facebook.com/profile.php?id=100013908167097
Trường THPT Vinh Xuân ,https://facebook.com/profile.php?id=100013913657709
"Trường THPT Thuận Hóa, Trường Đại học Sư phạm Huế ",https://facebook.com/profile.php?id=100013936396244
Thừa Lưu - Những điều chưa nói ,https://facebook.com/profile.php?id=100013961165201
CLB Âm Nhạc HBT ,https://facebook.com/profile.php?id=100013986435514
Đoàn trường THPT A Lưới ,https://facebook.com/profile.php?id=100014010404715
Đoàn trường THPT Hương Vinh ,https://facebook.com/profile.php?id=100014014596294
HBT Confessions ,https://facebook.com/profile.php?id=100014025880361
CLB Guitar Thuận Hóa ,https://facebook.com/profile.php?id=100014055317377
Hydra Volleyball - CLB Bóng Chuyền THPT Phú Bài ,https://facebook.com/profile.php?id=100014064842032
Đoàn TNCS Hồ Chí Minh trường THPT Bùi Thị Xuân - Huế ,https://facebook.com/profile.php?id=100014075015930
Nguyễn Đình Chiểu-Huế Confessions ,https://facebook.com/profile.php?id=100014089510713
THPT Hương Trà - Hẹn ước tuổi 18 ,https://facebook.com/profile.php?id=100014098745592
Đoàn Trường THPT Phan Đăng Lưu - Huế ,https://facebook.com/profile.php?id=100014141772471
Đoàn Trường THPT Phú Bài ,https://facebook.com/profile.php?id=100014187702553
"BK FC - THPT Chuyên Quốc Học Huế, Thừa Thiên Huế ",https://facebook.com/profile.php?id=100014192269299
QH's AMC - CLB Văn hóa Nhật Bản ,https://facebook.com/profile.php?id=100014250703740
CLB Cầu Lông Trường ALĐ ,https://facebook.com/profile.php?id=100014279381680
Dự án Tủ sách Điệp anh đào - Trường THPT chuyên Quốc Học Huế ,https://facebook.com/profile.php?id=100014368653587
HBT Confessions ,https://facebook.com/profile.php?id=100014370424266
CLB Phát thanh Tuổi Hồng - Trường THPT Phong Điền ,https://facebook.com/profile.php?id=100014389089491
Trường THPT Nguyễn Trường Tộ - Thành phố Huế ,https://facebook.com/profile.php?id=100014436255543
Đoàn Trường THPT Nam Đông ,https://facebook.com/profile.php?id=100014448160372
Đoàn Trường THPT Vinh Xuân ,https://facebook.com/profile.php?id=100014458875038
TUỔI TRẺ HƯƠNG THỦY ,https://facebook.com/profile.php?id=100014564808046
Trường THPT Nam Đông ,https://facebook.com/profile.php?id=100014564832466
CLB Kỹ Năng Sống Trường THPT Vinh Xuân - VX LSC ,https://facebook.com/profile.php?id=100014566658596
Evergreen - CLB QUỐC HỌC XANH ,https://facebook.com/profile.php?id=100014587890470
Trường THPT Nguyễn Trường Tộ - Thành phố Huế ,https://facebook.com/profile.php?id=100014607195006
THPT Phong Điền CFS ,https://facebook.com/profile.php?id=100014635352343
Trường THPT Vinh Xuân ,https://facebook.com/profile.php?id=100014652092064
PRC Radio of Phu Bai ,https://facebook.com/profile.php?id=100014662606265
Đoàn Trường THPT Tố Hữu - Huyện Quảng Điền - Tỉnh Thừa Thiên Huế ,https://facebook.com/profile.php?id=100014695059409
WAF Basketball ,https://facebook.com/profile.php?id=100014715128338
Trường THPT Tố Hữu ,https://facebook.com/profile.php?id=100014753376432
THPT Hương Trà - Hẹn ước tuổi 18 ,https://facebook.com/profile.php?id=100014799990459
Trường THPT Tố Hữu ,https://facebook.com/profile.php?id=100014829465449
Đoàn TNCS HCM trường PT DTNT Tỉnh Thừa Thiên Huế ,https://facebook.com/profile.php?id=100014854783385
Đoàn Trường THPT Vinh Xuân ,https://facebook.com/profile.php?id=100014855562141
QH Wolves - CLB Bóng Đá Quốc Học Huế ,https://facebook.com/profile.php?id=100014860414406
THPT Nguyễn Đình Chiểu - Huế ,https://facebook.com/profile.php?id=100014864209478
BK FC - THPT Đặng Huy Trứ - Thừa Thiên Huế ,https://facebook.com/profile.php?id=100014877153947
𝙎𝙈𝘾 - 𝙎𝙠𝙞𝙡𝙡𝙨 & 𝙈𝙚𝙙𝙞𝙖 𝘾𝙡𝙪𝙗 ,https://facebook.com/profile.php?id=100014940001313
Gia Hội Confessions ,https://facebook.com/profile.php?id=100014964422538
Đoàn Trường THPT Nam Đông ,https://facebook.com/profile.php?id=100014992873588
Đoàn Trường THPT Hà Trung ,https://facebook.com/profile.php?id=100014993766083
Nguyễn Huệ trường tôi - TP.Huế ,https://facebook.com/profile.php?id=100015014926803
Đoàn Trường THPT Tam Giang ,https://facebook.com/profile.php?id=100015042041830
Phú Bài HS Confessions ,https://facebook.com/profile.php?id=100015042193800
CLB Kỹ Năng Sống Trường THPT Vinh Xuân - VX LSC ,https://facebook.com/profile.php?id=100015048240076
Đoàn trường THPT A Lưới ,https://facebook.com/profile.php?id=100015049368756
CLB Kỹ Năng Sống Trường THPT Vinh Xuân - VX LSC ,https://facebook.com/profile.php?id=100015056227472
Khi Tôi 18 - Trường THPT Đặng Trần Côn ,https://facebook.com/profile.php?id=100015078759013
"Đoàn trường THPT Cao Thắng - 11 Đống Đa, TP Huế ",https://facebook.com/profile.php?id=100015083255722
Trường THPT Hương Thuỷ ,https://facebook.com/profile.php?id=100015093905391
Phú Bài HS Confessions ,https://facebook.com/profile.php?id=100015101590704
Trường THPT GIA HỘI ,https://facebook.com/profile.php?id=100015113324332
Khi Tôi 18 - Trường THPT Đặng Trần Côn ,https://facebook.com/profile.php?id=100015138339117
Căn Tin Trường Hai Bà Trưng-Huế ,https://facebook.com/profile.php?id=100015141794745
Nguyễn Trường Tộ Basketball ,https://facebook.com/profile.php?id=100015153303427
Lạc Radio - ALĐ High School ,https://facebook.com/profile.php?id=100015187154816
Trường THPT Tố Hữu ,https://facebook.com/profile.php?id=100015244094536
Trường THPT Cao Thắng - Huế ,https://facebook.com/profile.php?id=100015250425708
"Trường THPT Thuận Hóa, Trường Đại học Sư phạm Huế ",https://facebook.com/profile.php?id=100015256935891
QH Confessions ,https://facebook.com/profile.php?id=100015330189609
ALĐ Confessions ,https://facebook.com/profile.php?id=100015349214438
Hương Trà Confessions ,https://facebook.com/profile.php?id=100015406603769
Đoàn Trường THPT Tam Giang ,https://facebook.com/profile.php?id=100015437891078
THPT Phong Điền CFS ,https://facebook.com/profile.php?id=100015440764377
CLB Kỹ năng Thanh niên trường THPT Hà Trung ,https://facebook.com/profile.php?id=100015450090506
Đoàn Trường THPT Tố Hữu - Huyện Quảng Điền - Tỉnh Thừa Thiên Huế ,https://facebook.com/profile.php?id=100015452227509
Đoàn Trường THPT Phan Đăng Lưu - Huế ,https://facebook.com/profile.php?id=100015456976133
Đoàn Trường THPT Tố Hữu - Huyện Quảng Điền - Tỉnh Thừa Thiên Huế ,https://facebook.com/profile.php?id=100015457775380
Đoàn TNCS Hồ Chí Minh trường THPT Bùi Thị Xuân - Huế ,https://facebook.com/profile.php?id=100015461387246
An Lương Đông Football Club ,https://facebook.com/profile.php?id=100015462616276
WAF Basketball ,https://facebook.com/profile.php?id=100015491712760
Nguyễn Đình Chiểu-Huế Confessions ,https://facebook.com/profile.php?id=100015528521855
PRC Radio of Phu Bai ,https://facebook.com/profile.php?id=100015542772207
Đoàn Trường THPT Vinh Xuân ,https://facebook.com/profile.php?id=100015563676551
PRC Radio of Phu Bai ,https://facebook.com/profile.php?id=100015577925468
Thừa Lưu - Những điều chưa nói ,https://facebook.com/profile.php?id=100015613599408
Trường THPT Gia Hội ,https://facebook.com/profile.php?id=100015620778135
Trường THPT Hương Thuỷ ,https://facebook.com/profile.php?id=100015632959259
Trường THPT Tố Hữu ,https://facebook.com/profile.php?id=100015642120534
THPT Hương Trà - Hẹn ước tuổi 18 ,https://facebook.com/profile.php?id=100015681099652
THPT Hương Trà - Hẹn ước tuổi 18 ,https://facebook.com/profile.php?id=100015691367567
Đoàn trường THPT Đặng Huy Trứ ,https://facebook.com/profile.php?id=100015697179484
Trường THPT Chi Lăng - Huế ,https://facebook.com/profile.php?id=100015726256512
Đoàn Trường Thpt Nguyễn Chí Thanh - Quảng Điền - Thừa Thiên Huế ,https://facebook.com/profile.php?id=100015729405634
"Trường THPT Thuận Hóa, Trường Đại học Sư phạm Huế ",https://facebook.com/profile.php?id=100015730051490
Câu lạc bộ Tư duy phản biện - Trường THPT Hai Bà Trưng ,https://facebook.com/profile.php?id=100015759164993
QH's AMC - CLB Văn hóa Nhật Bản ,https://facebook.com/profile.php?id=100015774042178
Trường THPT Hương Thuỷ ,https://facebook.com/profile.php?id=100015783431268
Trường THPT Chi Lăng - Huế ,https://facebook.com/profile.php?id=100015786314060
Câu lạc bộ Tư duy phản biện - Trường THPT Hai Bà Trưng ,https://facebook.com/profile.php?id=100015794048511
Đoàn Trường THPT Hương Thủy ,https://facebook.com/profile.php?id=100015817717418
CLB bóng rổ Trường THPT Thuận Hoá - Huế ,https://facebook.com/profile.php?id=100015879581000
Trường THPT Chi Lăng - Huế ,https://facebook.com/profile.php?id=100015902641938
Nguyễn Huệ trường tôi - TP.Huế ,https://facebook.com/profile.php?id=100015912378921
Trường THPT Chi Lăng - Huế ,https://facebook.com/profile.php?id=100015936758759
PRC Radio of Phu Bai ,https://facebook.com/profile.php?id=100015954705372
"BK FC - THPT Chuyên Quốc Học Huế, Thừa Thiên Huế ",https://facebook.com/profile.php?id=100015963695343
Trường THPT Chi Lăng - Huế ,https://facebook.com/profile.php?id=100016023270532
Trường THPT Hương Thuỷ ,https://facebook.com/profile.php?id=100016045262661
Trường THPT Hương Thuỷ ,https://facebook.com/profile.php?id=100016271677347
