"_id","type","url"
"65f9516f6d320c2ab7b083f7","friend","https://www.facebook.com/xuanke.le.902"
"65f9516f6d320c2ab7b083f8","friend","https://www.facebook.com/profile.php?id=100022789660212"
"65f9516f6d320c2ab7b083f9","friend","https://www.facebook.com/profile.php?id=100022106701352"
"65f9516f6d320c2ab7b083fa","friend","https://www.facebook.com/profile.php?id=100020518363265"
"65f9516f6d320c2ab7b083fb","friend","https://www.facebook.com/profile.php?id=100017317425580"
"65f9516f6d320c2ab7b083fc","friend","https://www.facebook.com/thaonguyen.nguyenthanh.18"
"65f9516f6d320c2ab7b083fd","friend","https://www.facebook.com/quan.phanhuu.94"
"65f9516f6d320c2ab7b083fe","friend","https://www.facebook.com/profile.php?id=100009930303734"
"65f9516f6d320c2ab7b083ff","friend","https://www.facebook.com/vuong.hungut"
"65f9516f6d320c2ab7b08400","friend","https://www.facebook.com/nanakireno.nanako"
"65f9516f6d320c2ab7b08401","friend","https://www.facebook.com/quocanh.pham.9889"
"65f9516f6d320c2ab7b08402","friend","https://www.facebook.com/profile.php?id=100006920410070"
"65f9516f6d320c2ab7b08403","friend","https://www.facebook.com/sarah.ngo.1401"
"65f9516f6d320c2ab7b08404","friend","https://www.facebook.com/canh.thai.10"
"65f9516f6d320c2ab7b08405","friend","https://www.facebook.com/tai.vuonghung"
"65f9516f6d320c2ab7b08406","friend","https://www.facebook.com/caynhonaydavuoncao"
"65f9516f6d320c2ab7b08407","friend","https://www.facebook.com/profile.php?id=100003563246754"
"65f9516f6d320c2ab7b08408","friend","https://www.facebook.com/giang.nguyen.902"
"65f9516f6d320c2ab7b08409","friend","https://www.facebook.com/hungquyet.vuong"
"65f9516f6d320c2ab7b0840a","friend","https://www.facebook.com/shearwater235"
"65f951a96d320c2ab7b0840c","friend","https://www.facebook.com/long.mountain.7"
"65f951a96d320c2ab7b0840d","friend","https://www.facebook.com/profile.php?id=100080270936154"
"65f951a96d320c2ab7b0840e","friend","https://www.facebook.com/tan.truyen.733"
"65f951a96d320c2ab7b0840f","friend","https://www.facebook.com/profile.php?id=100079577536930"
"65f951a96d320c2ab7b08410","friend","https://www.facebook.com/sinhtu.tudo"
"65f951a96d320c2ab7b08411","friend","https://www.facebook.com/phuong1z"
"65f951a96d320c2ab7b08412","friend","https://www.facebook.com/profile.php?id=100082798153604"
"65f951a96d320c2ab7b08413","friend","https://www.facebook.com/profile.php?id=100087893383951"
"65f951a96d320c2ab7b08414","friend","https://www.facebook.com/profile.php?id=100043013289523"
"65f951a96d320c2ab7b08415","friend","https://www.facebook.com/profile.php?id=100094102534051"
"65f951a96d320c2ab7b08416","friend","https://www.facebook.com/namnam90x"
"65f951a96d320c2ab7b08417","friend","https://www.facebook.com/tam.viet.7315"
"65f951a96d320c2ab7b08418","friend","https://www.facebook.com/saigonmienkyuc"
"65f951a96d320c2ab7b08419","friend","https://www.facebook.com/hung.hoangngoc.3726"
"65f951a96d320c2ab7b0841a","friend","https://www.facebook.com/profile.php?id=100086288721631"
"65f951a96d320c2ab7b0841b","friend","https://www.facebook.com/LuuHuynhVanLong"
"65f951a96d320c2ab7b0841c","friend","https://www.facebook.com/profile.php?id=100080445199375"
"65f951a96d320c2ab7b0841d","friend","https://www.facebook.com/profile.php?id=100008396076332"
"65f951a96d320c2ab7b0841e","friend","https://www.facebook.com/profile.php?id=100080884053786"
"65f951a96d320c2ab7b0841f","friend","https://www.facebook.com/profile.php?id=100027629138559"
"65f951a96d320c2ab7b08420","friend","https://www.facebook.com/profile.php?id=100090810100198"
"65f951a96d320c2ab7b08421","friend","https://www.facebook.com/profile.php?id=100094034688773"
"65f951a96d320c2ab7b08422","friend","https://www.facebook.com/nguyen.vu.5070276"
"65f951a96d320c2ab7b08423","friend","https://www.facebook.com/profile.php?id=100083415703792"
"65f951a96d320c2ab7b08424","friend","https://www.facebook.com/son.ngovan.925602"
"65f951a96d320c2ab7b08425","friend","https://www.facebook.com/ductrungtin"
"65f951a96d320c2ab7b08426","friend","https://www.facebook.com/profile.php?id=100080625042885"
"65f951a96d320c2ab7b08427","friend","https://www.facebook.com/profile.php?id=100080789616718"
"65f951a96d320c2ab7b08428","friend","https://www.facebook.com/tran.baotrang.90281"
"65f951a96d320c2ab7b08429","friend","https://www.facebook.com/mua.dam.5667"
"65f951a96d320c2ab7b0842a","friend","https://www.facebook.com/profile.php?id=100093348551510"
"65f951a96d320c2ab7b0842b","friend","https://www.facebook.com/thienlong.lekhac"
"65f951a96d320c2ab7b0842c","friend","https://www.facebook.com/quangtri.tinhnghe"
"65f951a96d320c2ab7b0842d","friend","https://www.facebook.com/profile.php?id=100012516167919"
"65f951a96d320c2ab7b0842e","friend","https://www.facebook.com/profile.php?id=100080274505528"
"65f951a96d320c2ab7b0842f","friend","https://www.facebook.com/profile.php?id=100026875327794"
"65f951a96d320c2ab7b08430","friend","https://www.facebook.com/profile.php?id=100067768707305"
"65f951a96d320c2ab7b08431","friend","https://www.facebook.com/profile.php?id=100042067274498"
"65f951a96d320c2ab7b08432","friend","https://www.facebook.com/profile.php?id=100008748788130"
"65f951a96d320c2ab7b08433","friend","https://www.facebook.com/profile.php?id=100092589368967"
"65f951a96d320c2ab7b08434","friend","https://www.facebook.com/profile.php?id=100080884055574"
"65f951a96d320c2ab7b08435","friend","https://www.facebook.com/johny.nguyen.908"
"65f951a96d320c2ab7b08436","friend","https://www.facebook.com/profile.php?id=100080494246921"
"65f951a96d320c2ab7b08437","friend","https://www.facebook.com/us.chon.5"
"65f951a96d320c2ab7b08438","friend","https://www.facebook.com/chuong.levietnguyen"
"65f951a96d320c2ab7b08439","friend","https://www.facebook.com/trotsvl"
"65f951a96d320c2ab7b0843a","friend","https://www.facebook.com/andy.phong"
"65f951a96d320c2ab7b0843b","friend","https://www.facebook.com/profile.php?id=100021925823100"
"65f951a96d320c2ab7b0843c","friend","https://www.facebook.com/profile.php?id=100093516292123"
"65f951a96d320c2ab7b0843d","friend","https://www.facebook.com/profile.php?id=100089653676247"
"65f951a96d320c2ab7b0843e","friend","https://www.facebook.com/profile.php?id=100037955340231"
"65f951a96d320c2ab7b0843f","friend","https://www.facebook.com/binh.chu.9081"
"65f951a96d320c2ab7b08440","friend","https://www.facebook.com/lophocthemly45trannguyedan"
"65f951a96d320c2ab7b08441","friend","https://www.facebook.com/profile.php?id=100087591750691"
"65f951a96d320c2ab7b08442","friend","https://www.facebook.com/profile.php?id=100080780047280"
"65f951a96d320c2ab7b08443","friend","https://www.facebook.com/profile.php?id=100093374470077"
"65f951a96d320c2ab7b08444","friend","https://www.facebook.com/profile.php?id=100067705383251"
"65f951a96d320c2ab7b08445","friend","https://www.facebook.com/gia.sulyhoa"
"65f951a96d320c2ab7b08446","friend","https://www.facebook.com/nguyen.thuy.5836"
"65f951a96d320c2ab7b08447","friend","https://www.facebook.com/vo.t.nghiem.5"
"65f951a96d320c2ab7b08448","friend","https://www.facebook.com/dhanhcs"
"65f951a96d320c2ab7b08449","friend","https://www.facebook.com/tuanhuynh.huynh.330"
"65f951a96d320c2ab7b0844a","friend","https://www.facebook.com/do.than.161"
"65f951a96d320c2ab7b0844b","friend","https://www.facebook.com/profile.php?id=100043549473171"
